# galtileid raJ2000 decJ2000 uDerived gDerived rDerived iDerived zDerived yDerived redshift semiMajorBulge semiMinorBulge semiMajorDisk semiMinorDisk isAGN
4711655024658 1.250699 4.50167474 25.5371964 24.0230896 23.1387324 22.7459903 22.512512 22.3637214 0.153038993 0.0 0.0 0.343521804 0.133570597 0
4711655131154 1.32591853 4.46405613 23.0157228 23.218382 22.9573517 22.7349225 22.6260995 22.2991803 1.39310408 0.0 0.0 0.508927286 0.129183397 0
4711655294994 1.23207021 4.5368607 24.6268303 23.3164334 22.8063238 22.6244851 22.5191394 22.4402172 0.153411403 0.0 0.0 0.863078415 0.677938879 0
4711655333906 1.42288428 4.31528002 23.5000393 23.636478 23.2990662 22.8649635 22.5217748 21.8968361 1.37862325 0.122435801 0.116076902 0.596797526 0.159697697 0
4711655677970 1.38007381 4.25043591 23.2389646 23.4337466 23.0526326 22.7375212 22.5388845 22.1854178 1.3951906 0.427957594 0.390451908 0.413471609 0.0958215967 0
4711655929874 1.3136702 4.20399123 26.0978409 25.4172536 23.7443922 22.6585512 21.874676 21.5186038 0.929888725 0.585894585 0.499767214 0.237120301 0.0504616015 0
4711656081426 1.58903293 4.4913862 23.7176747 23.3536807 23.0988211 22.9570584 22.8725576 22.8154223 0.155557498 0.0 0.0 1.51670456 0.484759688 0
4711656593426 1.42790712 4.37160814 24.004242 23.2262591 22.8079807 22.629373 22.5059479 22.4357379 0.151495397 0.0 0.0 1.23384786 1.22883928 0
4711656650770 1.5516861 4.35046871 23.390913 23.563378 23.2439536 22.9775515 22.7649378 22.3701992 1.37773752 0.108483098 0.0945774019 0.675028384 0.189950407 0
4711656972306 1.26162328 4.40722208 24.0341409 23.3143521 22.9645807 22.8264307 22.7300451 22.6734802 0.151757494 0.0 0.0 0.878760099 0.750008225 0
4711657019410 1.59789867 4.29108976 23.1566872 22.8461076 22.7216501 22.6763985 22.6580036 22.6286498 0.161785096 0.0 0.0 0.535148025 0.141975105 0
4711657084946 1.35192014 4.38946927 26.0412952 25.3204193 23.685678 22.6898914 21.8922748 21.5129878 0.958579898 0.447535306 0.368541896 1.4637661 1.0981096 0
4711657164818 1.36288203 4.59211311 24.4727199 23.202125 22.703036 22.5377427 22.4486477 22.3818328 0.163447306 0.0 0.0 1.61298704 1.36836386 0
4711657302034 1.34172197 4.28579666 23.4421407 23.4999735 23.175514 22.6457209 22.1556349 21.9941983 0.971378684 0.192393005 0.191235796 0.921567321 0.465975195 0
4711657945106 1.42713394 4.30806057 25.6033077 24.1680736 23.342842 22.9902568 22.7794502 22.6564733 0.148596302 0.0 0.0 0.673660219 0.336992204 0
4711658000402 1.46484929 4.44613429 24.1401128 23.3966525 22.9830245 22.8134462 22.7015536 22.6330116 0.162953198 0.0 0.0 1.19651866 1.11560881 0
4711658027026 1.55706699 4.2728449 24.1271305 23.3455537 22.931163 22.7536191 22.6296437 22.5605233 0.148619801 0.0 0.0 0.989449799 0.879540801 0
4711659327506 1.54428615 4.26695442 23.8514878 23.1546974 22.8226141 22.6967481 22.6090982 22.5554446 0.154902205 0.0 0.0 2.02932048 1.86943913 0
4711659966482 1.43941304 4.30693183 27.7667478 26.0315846 24.0225754 22.9589073 22.1693193 21.8044645 0.932998478 0.354296714 0.343052298 0.780028105 0.538395703 0
4711660296210 1.34185631 4.25071284 23.3610112 23.4298561 23.3147226 22.8615727 22.3658674 22.2093882 0.984997928 0.0654577985 0.0587356016 1.02409482 1.02370632 0
4711660388370 1.40506277 4.36162016 23.9675588 23.1952053 22.7948449 22.6250038 22.5099761 22.4301105 0.155889094 0.0 0.0 0.396848112 0.274225414 0
4711660396562 1.44445223 4.46493339 25.1485791 23.7975666 23.092072 22.8065086 22.6414079 22.54954 0.153074995 0.0 0.0 1.60605168 1.25169241 0
4711660453906 1.26935554 4.57919264 24.5586284 24.4152545 23.6025349 22.9010503 22.3465205 22.1049106 0.944917619 0.292322606 0.27979371 0.198572204 0.0451680012 0
4711660597266 1.23401902 4.48147893 23.3571754 23.0776323 22.9934919 22.9743334 22.9675401 22.9491688 0.151973397 0.0 0.0 0.981778026 0.265147001 0
4711660701714 1.3077402 4.44930636 23.9984613 23.3311272 23.0087201 22.893862 22.8159154 22.7648061 0.162673503 0.0 0.0 0.882233799 0.735081971 0
4711660873746 1.54702839 4.22517323 25.0414505 23.6787893 22.9651947 22.674531 22.5124994 22.4138136 0.162794203 0.0 0.0 0.742999017 0.552237928 0
4711661223954 1.27104918 4.33605347 28.0246352 25.9275622 23.7786537 22.7401913 21.9311126 21.5531833 0.942234874 0.324939311 0.316696286 1.15213358 0.759734392 0
4711661242386 1.59172181 4.47362985 23.304893 23.4828937 23.0675325 22.6971012 22.448805 22.0136537 1.39336312 0.153541505 0.143230006 1.00728536 0.216503203 0
4711661471762 1.57657659 4.38011159 26.8108009 25.7813506 24.045344 22.9473637 22.1704818 21.8115529 0.940728784 0.600876391 0.500695825 0.534168005 0.170104593 2
4711661813778 1.42752936 4.54645171 25.0367338 23.7183953 23.1481585 22.9365897 22.830193 22.7572407 0.162889495 0.0 0.0 1.51572764 1.23319435 0
4711662176274 1.4124202 4.34501812 24.1762865 24.152984 23.4151193 22.776818 22.2099657 21.9494476 0.978423893 0.128437907 0.125854298 0.637125313 0.128003106 0
4711662413842 1.49738061 4.47604419 24.0741343 23.407645 23.084416 22.9695752 22.891584 22.8404055 0.163204104 0.0 0.0 0.427859008 0.364079386 0
4711662475282 1.43725873 4.55710375 24.7914436 24.7139578 23.9195663 23.1174594 22.4225645 22.1133893 0.976535082 0.207747295 0.180630401 0.774305999 0.322937995 0
4711663151122 1.22083715 4.3398245 25.7767284 25.3020316 23.9510212 22.9978808 22.2547712 21.9075717 0.959238172 0.683132887 0.623338521 0.241078302 0.0558248982 0
4711663427602 1.44459524 4.5393066 24.8309939 24.712054 23.9286127 23.0978912 22.4475183 22.1733004 0.938575387 0.207135201 0.188929603 0.827052474 0.61185497 0
4711663429650 1.2187864 4.25496643 24.8309939 24.712054 23.9286127 23.0978912 22.4475183 22.1733004 0.938575387 0.207135201 0.188929603 0.827052474 0.61185497 0
4711663988754 1.51018312 4.20974724 26.7686469 25.5631641 23.8465208 22.8062206 22.0516626 21.7193643 0.944325387 0.389509499 0.388685793 2.56730318 1.36365581 2
4711664113682 1.55899132 4.32906654 24.9315064 24.7106591 23.6659301 22.7324488 22.0427743 21.7275807 0.925572276 0.453229696 0.450854599 0.955398798 0.427008003 0
4711664232466 1.40992876 4.59732564 26.2588017 25.3618853 23.5961526 22.6325001 21.7946972 21.3724369 0.997912884 0.51853478 0.493775487 0.557951391 0.222949103 0
4711664347154 1.35775652 4.27617771 24.8114761 24.6905776 23.7686677 22.8942715 22.0611632 21.6380197 0.994473696 0.8487221 0.72652781 0.303227603 0.151821107 0
4711664629778 1.59474948 4.2063763 27.4651814 25.8167266 23.7812637 22.6459798 21.8576215 21.5007932 0.927926779 0.509343922 0.398717999 0.163429201 0.0376970991 0
4711665053714 1.29667952 4.2728453 23.899679 23.9370226 23.3875777 22.8215955 22.1938121 21.9497864 1.02148569 0.1081466 0.0832166001 0.490909189 0.202584594 0
4711665057810 1.20620976 4.59073753 23.899679 23.9370226 23.3875777 22.8215955 22.1938121 21.9497864 1.02148569 0.1081466 0.0832166001 0.490909189 0.202584594 0
4711665563666 1.24830874 4.38755894 24.2829328 24.2323119 23.5304421 22.8107298 22.2433416 21.994608 0.952433228 0.294604808 0.28061229 0.894452929 0.242345497 0
4711666235410 1.53913217 4.46737849 27.720474 25.8262209 23.7298001 22.6930245 21.8449474 21.4212307 0.985359609 0.59835428 0.59273243 0.119834401 0.0296372008 0
4711666884626 1.49979386 4.24735391 24.4259043 24.4090799 23.7485146 23.0790208 22.4099246 22.118847 1.00535965 0.46633479 0.452828407 0.0694931 0.0139362002 0
4711667093522 1.39136511 4.51633289 23.8054989 23.8349586 23.6017511 23.0107362 22.5315431 22.4022348 0.952301025 0.159746796 0.141988397 0.8018924 0.771373391 0
4711667200018 1.35402176 4.47990815 23.8937259 23.9100941 23.5628131 22.9447648 22.5122313 22.3568025 0.926126897 0.0 0.0 0.781427681 0.434139699 0
4711667312658 1.37944077 4.31012614 24.4168176 24.4309585 23.6890681 22.9811139 22.2759313 21.9765254 1.01439857 0.278201699 0.218695194 0.486640304 0.166422606 0
4711668109330 1.49050299 4.44782244 24.351943 24.275078 23.4594785 22.7876378 22.2097319 21.9743566 0.982175529 0.503469586 0.466324687 0.386310101 0.0816209018 0
4711668228114 1.58488868 4.2986278 23.6639376 23.7802588 23.3509412 22.9000734 22.3309732 22.1469124 1.03334641 0.0 0.0 1.09363329 0.445403486 0
4711669526546 1.37013017 4.56105225 28.6366394 23.892389 23.0544792 22.9909435 23.1715347 23.264905 3.37880659 0.354367912 0.322988093 1.14424276 0.563412428 0
4711669569554 1.22752506 4.26518575 23.7916254 23.8717558 23.4612758 22.9622233 22.3970441 22.1981382 1.01168776 0.314128309 0.271368712 0.245913893 0.102864198 0
4711669694482 1.36531802 4.22332716 24.3589525 24.3481793 23.4162677 22.6740276 21.9273477 21.5653765 1.02400064 0.242342904 0.202648997 0.953898072 0.235075995 0
4711669905426 1.44107404 4.4424561 24.5284125 24.4920127 23.729874 22.980683 22.235584 21.8965374 1.01357913 0.187710598 0.158856407 0.710960627 0.349923193 0
4711669954578 1.26778698 4.47618622 23.5771287 23.6509209 23.3608444 22.8881324 22.2957164 22.067268 1.02142131 0.192745596 0.182993099 0.869193077 0.530516207 0
4711670042642 1.56511162 4.4317498 23.11486 23.2104283 23.1315035 22.9382513 22.6414641 22.581904 1.01968944 0.0247044992 0.0242615007 0.558154821 0.384285092 0
4711670390802 1.40626092 4.58919919 23.9359959 23.9785701 23.2185153 22.6108358 21.9973945 21.7674942 1.01816642 0.163572595 0.100754097 0.658089995 0.138357297 0
4711671775250 1.30430019 4.42422826 23.5201465 23.5466368 23.226429 22.7443165 22.1518791 21.9414748 1.02546716 0.151570305 0.150862798 0.66992718 0.452655196 0
4711672520722 1.58242504 4.33213006 24.3130778 24.3255895 23.6421257 22.9604563 22.2557454 21.9623299 1.01901877 0.217221797 0.197702602 0.975540996 0.381819487 0
4711672584210 1.25458024 4.53615533 23.6244098 23.7115828 23.4177022 22.9694766 22.4420129 22.2804064 1.01008499 0.1945654 0.194171503 0.718584776 0.415128291 0
4711672746002 1.45859626 4.3954734 23.2442166 23.3188602 23.2366247 22.8057032 22.3555268 22.2414773 0.976799905 0.0352839008 0.0328212008 1.26078165 1.05249906 0
4711672754194 1.26220083 4.50415615 26.5848558 25.5896085 23.7494371 22.7297967 21.8782917 21.4567274 0.975607097 0.756111503 0.755520225 0.323953986 0.178521901 0
4711673321490 1.56360969 4.49193093 23.9656771 24.0243352 23.2576946 22.5621043 21.9107976 21.6234687 1.00916719 0.426726311 0.415955991 0.697639883 0.183001503 0
4711673425938 1.35537475 4.30645734 23.8850281 23.8854025 23.2637055 22.6767934 22.0037142 21.6805533 1.02763379 0.382054001 0.230280802 0.748266697 0.310031205 0
4711674007570 1.29342469 4.39353047 24.0299441 24.0604088 23.3592857 22.8180328 22.2219998 21.935517 1.01768851 0.237959906 0.195146307 0.309901804 0.0683298036 0
4711674034194 1.48110995 4.36188877 22.9363518 23.0234049 22.9010307 22.5668153 22.0264784 21.8719158 1.04452932 0.103168502 0.0740560964 1.1871078 0.908238828 0
4711674193938 1.51201283 4.39878807 23.7060437 23.768047 23.3871764 22.9376348 22.3917644 22.1778879 1.01431501 0.153494 0.126774997 0.797755301 0.333731711 0
4711674298386 1.46708265 4.43593163 24.1126087 24.0491473 23.260238 22.5433955 21.9598263 21.7150194 0.971715808 0.271717191 0.262352109 0.426394403 0.0879788026 0
4711674322962 1.34996649 4.46564764 23.9715958 23.9456882 23.2776901 22.8547067 22.4037728 22.2949654 1.01498985 0.317080408 0.302170813 0.558165014 0.145696804 0
4711674370066 1.26772107 4.22698876 23.4824686 23.5835992 23.1146729 22.7684418 22.3919762 22.2544754 1.01699054 0.0704651028 0.0443734005 0.549535215 0.164196998 0
4711675174930 1.42429094 4.3136336 23.3806223 23.5007538 23.1805086 22.8001928 22.1596689 21.9060578 1.08115172 0.330879807 0.277701706 0.857403576 0.476697594 0
4711675445266 1.25340903 4.29136445 23.5529909 23.6742718 23.2492865 22.8053451 22.1433969 21.8662224 1.06836295 0.185009003 0.177624702 0.781462371 0.372170895 0
4711675801618 1.33532173 4.28824783 24.1870679 24.2014973 23.5633194 22.9290322 22.1421508 21.7650808 1.07868135 0.322360188 0.29029271 0.55463022 0.31587109 0
4711675822098 1.24258558 4.30808438 22.8384116 23.7945436 23.0459843 22.8600348 23.0150069 23.407186 3.61710048 0.204354495 0.194155693 1.06236517 0.305358201 0
4711675865106 1.30434983 4.49908502 23.7973958 23.8635958 23.2131378 22.6375801 21.8945786 21.5396 1.07903326 0.499359608 0.482752502 0.650629997 0.264625102 0
4711676254226 1.38127796 4.271098 23.1124864 23.2991727 22.9909763 22.8076789 22.4471423 22.325768 1.08828259 0.274704695 0.270773113 0.429126889 0.157165796 0
4711676270610 1.20748695 4.46089043 25.2363509 24.9175201 23.5651423 22.6609555 21.7887337 21.2986428 1.03654075 0.776498914 0.770995617 0.978434503 0.583890676 0
4711676344338 1.58322825 4.55179462 24.6809665 24.2351023 23.1538958 22.3834961 21.5489206 21.0948296 1.07659817 0.60582608 0.446392 0.305642694 0.252997994 2
4711676454930 1.31852046 4.42220822 22.6925549 22.9692634 22.8873276 22.8595623 22.6687537 22.7065653 1.08070922 0.102469198 0.101757102 0.287127912 0.119527601 0
4711676954642 1.5395528 4.52380481 23.6358628 23.7774943 23.2828287 22.8248263 22.1493628 21.8597284 1.07428944 0.224932298 0.218985006 0.633486271 0.261285007 0
4711677243410 1.59861865 4.22362909 27.3262838 25.8213279 23.7009317 22.6692549 21.781009 21.2351548 1.07816195 0.769679785 0.769077182 0.760705411 0.60844928 0
4711677822994 1.57993351 4.39595229 23.6896583 23.8391641 23.3768728 22.9639401 22.3141173 22.0690256 1.07890642 0.175144702 0.172246605 1.24045265 0.502786994 0
4711677825042 1.26385442 4.55495547 23.6896583 23.8391641 23.3768728 22.9639401 22.3141173 22.0690256 1.07890642 0.175144702 0.172246605 1.24045265 0.502786994 0
4711677853714 1.54191414 4.33829072 23.5307634 23.6243577 23.3046065 22.8577242 22.2813003 22.0745807 1.02878559 0.133182898 0.0808686987 0.594317913 0.312027901 0
4711678226450 1.59574059 4.563873 23.6040945 23.6689915 23.1771657 22.7518904 22.1200667 21.7949129 1.06703055 0.457078189 0.284965485 0.549512982 0.207960993 0
4711678281746 1.35464474 4.48359554 23.5210289 23.6423254 23.1571554 22.674083 22.0344041 21.7756884 1.04798186 0.121797398 0.0766692981 0.903943777 0.358190894 0
4711678341138 1.31343121 4.40142539 23.5643159 23.7003306 23.0814594 22.6251471 21.9680078 21.6667659 1.07363605 0.119597599 0.0883314982 0.544646382 0.147953406 0
4711678638098 1.50239037 4.27806179 24.0385596 24.0055445 23.5539084 22.9561686 22.1992836 21.7938058 1.04959881 0.501209021 0.415053397 0.424360812 0.305630207 0
4711678736402 1.33266943 4.4285958 24.7032364 24.6373726 23.8051769 23.0343246 22.2386409 21.845933 1.03440011 0.27563259 0.27536729 0.668937087 0.336586207 0
4711679299602 1.54766383 4.44482691 23.1326588 23.2186094 23.0676116 22.7267809 22.1348157 21.9239554 1.06348264 0.158351794 0.136711195 0.692916095 0.549156606 0
4711679942674 1.35899175 4.57935874 26.7317579 25.5995203 23.6990866 22.7163427 21.8143724 21.3003908 1.06121635 1.18046188 1.04507875 1.93168426 0.431384295 0
4711679954962 1.5619858 4.42584076 23.483106 23.6467456 23.2359237 22.9681059 22.5618771 22.4230729 1.06769395 0.220695302 0.215643793 0.504840314 0.173403099 0
4711679979538 1.23648254 4.40984439 25.0119238 24.9566938 23.8771507 23.0519142 22.1916573 21.7201027 1.07360148 0.698457122 0.633320212 0.568689823 0.216913298 0
4711680012306 1.44834068 4.5103192 25.134032 23.1147499 22.9023173 22.966838 23.0300486 23.0737129 3.47633839 0.176119894 0.172845796 0.975437105 0.873596072 2
4711680282642 1.27044849 4.47618739 22.8996912 22.9739011 22.9477119 22.7096157 22.1407678 21.9674328 1.09136224 0.175511599 0.1420151 1.07342374 1.06946707 0
4711680497682 1.59021497 4.42714197 24.0241533 24.1630378 23.4169166 22.9216122 22.280188 22.0102285 1.06402993 0.191468 0.1887725 0.313765287 0.0654983968 0
4711680536594 1.46276277 4.32808701 23.8563729 24.0029785 23.346583 22.817752 22.1225809 21.8186538 1.06355417 0.161212295 0.121640399 0.565192223 0.166811094 0
4711680706578 1.4890452 4.53776115 23.9494147 24.0807377 23.3453801 22.8305655 22.1190845 21.8371941 1.08297396 0.273098797 0.240544304 0.615670383 0.161010996 0
4711680718866 1.29714895 4.28427311 23.0603034 23.1299347 23.0578162 22.7524944 22.1554778 21.9350079 1.07676268 0.227047697 0.147898898 1.12829745 0.926850498 0
4711680851986 1.4815713 4.32856496 24.0810091 24.1800053 23.321289 22.7283062 22.0207408 21.672146 1.05999565 0.685303211 0.584218621 0.237907201 0.0498690009 0
4711680933906 1.33997223 4.55615895 24.2931433 24.3358074 23.4151049 22.6844707 21.8966623 21.5376033 1.04625404 0.216217503 0.215408802 0.76782012 0.183536202 0
4711681032210 1.33308051 4.38430585 26.3347369 25.7695488 24.0237037 23.0146217 22.1177874 21.5600396 1.08267021 0.638035297 0.584091306 0.891720772 0.528148293 0
4711681302546 1.59092171 4.51940245 24.192502 24.2476448 23.468519 22.7902839 21.9764683 21.5684764 1.08493364 0.198041499 0.186547995 0.915709198 0.359036297 0
4711681486866 1.54671194 4.23999986 22.7624802 22.835516 22.7880565 22.5081076 21.9357349 21.7503977 1.07396984 0.1231061 0.0805485025 1.56047332 1.43902349 0
4711681523730 1.37229988 4.30187192 25.3463621 25.0880377 23.8362117 22.9427801 22.0717445 21.5942303 1.06331348 0.521616995 0.340792596 1.72252834 0.890305579 0
4711682400274 1.31463002 4.24050434 23.2613738 23.4068897 23.1699553 22.8410721 22.2801489 22.158118 1.0668726 0.073968403 0.0712061003 0.650812924 0.38653779 0
4711682422802 1.282297 4.36142466 28.1209 26.0795032 23.9351834 22.8923161 21.9697452 21.4546268 1.05335975 0.646265209 0.579573214 0.683122694 0.390383899 0
4711682488338 1.26716381 4.26252257 22.8163205 22.88682 22.8212972 22.5296733 21.9305797 21.704117 1.08628774 0.1216162 0.121489599 0.915811121 0.897005498 0
4711682723858 1.39205468 4.35008056 23.9961441 24.0907086 23.1960767 22.5660953 21.8198423 21.4334432 1.06266308 0.540058076 0.446704388 0.489791512 0.0981440991 0
4711682891794 1.30058234 4.30867225 23.284956 23.3887809 23.1469745 22.7860713 22.1577012 21.9091668 1.07869577 0.220516801 0.190292299 0.964837193 0.64390111 0
4711683397650 1.56246074 4.52491372 23.547214 23.6541812 23.3149264 22.8883719 22.2532132 21.9976418 1.05839515 0.246098399 0.148890793 1.07665932 0.603445828 0
4711683659794 1.52787018 4.54903165 25.7976467 24.2897878 23.3403732 22.935369 22.7063185 22.5634383 0.1820115 0.0 0.0 0.77294302 0.46175921 0
4711683788818 1.52643508 4.55882971 25.6691588 24.1443218 23.1476879 22.7036463 22.4452843 22.2736974 0.1820025 0.0 0.0 0.412882596 0.203626707 0
4711684253714 1.38386246 4.5311017 25.4212986 23.9688411 23.0263703 22.6424284 22.4216512 22.2820327 0.192863196 0.216854706 0.177502796 0.597175121 0.5426386 0
4711684286482 1.33109683 4.2965538 25.1042455 23.8557883 23.0503703 22.6951162 22.4890484 22.3543105 0.175719798 0.0 0.0 0.749078572 0.42959249 0
4711684452370 1.52187096 4.30838572 24.7463282 23.7273692 23.0856662 22.8302724 22.6842963 22.5958374 0.182502404 0.0 0.0 1.11391473 0.938610077 0
4711684718610 1.47921277 4.5552368 25.725769 24.1626357 23.1337549 22.6676998 22.3958156 22.211291 0.182133794 0.0 0.0 0.273139 0.105691701 0
4711685023762 1.53222802 4.52414102 25.6323151 24.0764156 23.0846199 22.6525709 22.404991 22.2456886 0.182087004 0.0 0.0 0.497183114 0.2873348 0
4711685443602 1.44368091 4.2069707 26.0474536 24.4515841 23.3877401 22.9182425 22.6691582 22.4905955 0.2025868 0.0 0.0 0.194875002 0.0760414973 0
4711685687314 1.56387689 4.5292308 25.8709846 24.3097577 23.3078019 22.8675451 22.6202891 22.4573155 0.181937799 0.0 0.0 0.4394539 0.208776504 0
